image_name,f0,f1,f2,f3,f4,f5,f6
3672-sin(x).png,9,7,6,7,6,7,6
3673-identity_function(x).png,7,7,6,7,6,7,6
3674-exp(x).png,8,7,6,7,6,7,6
3675-square(x).png,10,7,6,7,6,7,6
3676-absolute(x).png,13,7,6,7,6,7,6
3677-identity_function(x).png,7,7,6,7,6,7,6
3678-square(x).png,10,7,6,7,6,7,6
3679-exp(x).png,8,7,6,7,6,7,6
3680-square(x).png,10,7,6,7,6,7,6
3681-exp(x).png,8,7,6,7,6,7,6
3682-sin(x).png,9,7,6,7,6,7,6
3683-absolute(x).png,13,7,6,7,6,7,6
3684-tan(x).png,11,7,6,7,6,7,6
3685-exp(x).png,8,7,6,7,6,7,6
3686-identity_function(x).png,7,7,6,7,6,7,6
3687-square(x).png,10,7,6,7,6,7,6
3688-exp(x).png,8,7,6,7,6,7,6
3689-identity_function(x).png,7,7,6,7,6,7,6
3690-sin(x).png,9,7,6,7,6,7,6
3691-square(x).png,10,7,6,7,6,7,6
3692-tan(x).png,11,7,6,7,6,7,6
3693-absolute(x).png,13,7,6,7,6,7,6
3694-tan(x).png,11,7,6,7,6,7,6
3695-identity_function(x).png,7,7,6,7,6,7,6
3696-tan(x).png,11,7,6,7,6,7,6
3697-exp(x).png,8,7,6,7,6,7,6
3698-tan(x).png,11,7,6,7,6,7,6
3699-tan(x).png,11,7,6,7,6,7,6
3700-identity_function(x).png,7,7,6,7,6,7,6
3701-exp(x).png,8,7,6,7,6,7,6
3702-sin(x).png,9,7,6,7,6,7,6
3703-tan(x).png,11,7,6,7,6,7,6
3704-identity_function(x).png,7,7,6,7,6,7,6
3705-identity_function(x).png,7,7,6,7,6,7,6
3706-absolute(x).png,13,7,6,7,6,7,6
3707-identity_function(x).png,7,7,6,7,6,7,6
3708-tan(x).png,11,7,6,7,6,7,6
3709-square(x).png,10,7,6,7,6,7,6
3710-sin(x).png,9,7,6,7,6,7,6
3711-tan(x).png,11,7,6,7,6,7,6
3712-identity_function(x).png,7,7,6,7,6,7,6
3713-absolute(x).png,13,7,6,7,6,7,6
3714-identity_function(x).png,7,7,6,7,6,7,6
3715-square(x).png,10,7,6,7,6,7,6
3716-square(x).png,10,7,6,7,6,7,6
3717-absolute(x).png,13,7,6,7,6,7,6
3718-tan(x).png,11,7,6,7,6,7,6
3719-exp(x).png,8,7,6,7,6,7,6
3720-exp(x).png,8,7,6,7,6,7,6
3721-square(x).png,10,7,6,7,6,7,6
3722-identity_function(x).png,7,7,6,7,6,7,6
3723-identity_function(x).png,7,7,6,7,6,7,6
3724-sin(x).png,9,7,6,7,6,7,6
3725-exp(x).png,8,7,6,7,6,7,6
3726-square(x).png,10,7,6,7,6,7,6
3727-exp(x).png,8,7,6,7,6,7,6
3728-sin(x).png,9,7,6,7,6,7,6
3729-absolute(x).png,13,7,6,7,6,7,6
3730-tan(x).png,11,7,6,7,6,7,6
3731-absolute(x).png,13,7,6,7,6,7,6
3732-identity_function(x).png,7,7,6,7,6,7,6
3733-absolute(x).png,13,7,6,7,6,7,6
3734-absolute(x).png,13,7,6,7,6,7,6
3735-sin(x).png,9,7,6,7,6,7,6
3736-exp(x).png,8,7,6,7,6,7,6
3737-absolute(x).png,13,7,6,7,6,7,6
3738-tan(x).png,11,7,6,7,6,7,6
3739-square(x).png,10,7,6,7,6,7,6
3740-exp(x).png,8,7,6,7,6,7,6
3741-exp(x).png,8,7,6,7,6,7,6
3742-absolute(x).png,13,7,6,7,6,7,6
3743-tan(x).png,11,7,6,7,6,7,6
3744-tan(x).png,11,7,6,7,6,7,6
3745-tan(x).png,11,7,6,7,6,7,6
3746-sin(x).png,9,7,6,7,6,7,6
3747-tan(x).png,11,7,6,7,6,7,6
3748-square(x).png,10,7,6,7,6,7,6
3749-tan(x).png,11,7,6,7,6,7,6
3750-square(x).png,10,7,6,7,6,7,6
3751-absolute(x).png,13,7,6,7,6,7,6
3752-exp(x).png,8,7,6,7,6,7,6
3753-identity_function(x).png,7,7,6,7,6,7,6
3754-identity_function(x).png,7,7,6,7,6,7,6
3755-square(x).png,10,7,6,7,6,7,6
3756-sin(x).png,9,7,6,7,6,7,6
3757-square(x).png,10,7,6,7,6,7,6
3758-absolute(x).png,13,7,6,7,6,7,6
3759-absolute(x).png,13,7,6,7,6,7,6
3760-square(x).png,10,7,6,7,6,7,6
3761-absolute(x).png,13,7,6,7,6,7,6
3762-identity_function(x).png,7,7,6,7,6,7,6
3763-absolute(x).png,13,7,6,7,6,7,6
3764-sin(x).png,9,7,6,7,6,7,6
3765-exp(x).png,8,7,6,7,6,7,6
3766-identity_function(x).png,7,7,6,7,6,7,6
3767-absolute(x).png,13,7,6,7,6,7,6
3768-exp(x).png,8,7,6,7,6,7,6
3769-tan(x).png,11,7,6,7,6,7,6
3770-square(x).png,10,7,6,7,6,7,6
3771-exp(x).png,8,7,6,7,6,7,6
3772-identity_function(x).png,7,7,6,7,6,7,6
3773-exp(x).png,8,7,6,7,6,7,6
3774-tan(x).png,11,7,6,7,6,7,6
3775-absolute(x).png,13,7,6,7,6,7,6
3776-square(x).png,10,7,6,7,6,7,6
3777-tan(x).png,11,7,6,7,6,7,6
3778-square(x).png,10,7,6,7,6,7,6
3779-exp(x).png,8,7,6,7,6,7,6
3780-absolute(x).png,13,7,6,7,6,7,6
3781-square(x).png,10,7,6,7,6,7,6
3782-tan(x).png,11,7,6,7,6,7,6
3783-sin(x).png,9,7,6,7,6,7,6
3784-exp(x).png,8,7,6,7,6,7,6
3785-square(x).png,10,7,6,7,6,7,6
3786-absolute(x).png,13,7,6,7,6,7,6
3787-exp(x).png,8,7,6,7,6,7,6
3788-exp(x).png,8,7,6,7,6,7,6
3789-identity_function(x).png,7,7,6,7,6,7,6
3790-sin(x).png,9,7,6,7,6,7,6
3791-absolute(x).png,13,7,6,7,6,7,6
3792-square(x).png,10,7,6,7,6,7,6
3793-absolute(x).png,13,7,6,7,6,7,6
3794-identity_function(x).png,7,7,6,7,6,7,6
3795-exp(x).png,8,7,6,7,6,7,6
3796-exp(x).png,8,7,6,7,6,7,6
3797-exp(x).png,8,7,6,7,6,7,6
3798-identity_function(x).png,7,7,6,7,6,7,6
3799-tan(x).png,11,7,6,7,6,7,6
3800-absolute(x).png,13,7,6,7,6,7,6
3801-sin(x).png,9,7,6,7,6,7,6
3802-exp(x).png,8,7,6,7,6,7,6
3803-absolute(x).png,13,7,6,7,6,7,6
3804-identity_function(x).png,7,7,6,7,6,7,6
3805-exp(x).png,8,7,6,7,6,7,6
3806-absolute(x).png,13,7,6,7,6,7,6
3807-sin(x).png,9,7,6,7,6,7,6
3808-tan(x).png,11,7,6,7,6,7,6
3809-absolute(x).png,13,7,6,7,6,7,6
3810-exp(x).png,8,7,6,7,6,7,6
3811-square(x).png,10,7,6,7,6,7,6
3812-sin(x).png,9,7,6,7,6,7,6
3813-tan(x).png,11,7,6,7,6,7,6
3814-tan(x).png,11,7,6,7,6,7,6
3815-exp(x).png,8,7,6,7,6,7,6
3816-exp(x).png,8,7,6,7,6,7,6
3817-square(x).png,10,7,6,7,6,7,6
3818-square(x).png,10,7,6,7,6,7,6
3819-exp(x).png,8,7,6,7,6,7,6
3820-square(x).png,10,7,6,7,6,7,6
3821-absolute(x).png,13,7,6,7,6,7,6
3822-identity_function(x).png,7,7,6,7,6,7,6
3823-sin(x).png,9,7,6,7,6,7,6
3824-sin(x).png,9,7,6,7,6,7,6
3825-identity_function(x).png,7,7,6,7,6,7,6
3826-exp(x).png,8,7,6,7,6,7,6
3827-sin(x).png,9,7,6,7,6,7,6
3828-tan(x).png,11,7,6,7,6,7,6
3829-tan(x).png,11,7,6,7,6,7,6
3830-tan(x).png,11,7,6,7,6,7,6
3831-tan(x).png,11,7,6,7,6,7,6
3832-exp(x).png,8,7,6,7,6,7,6
3833-identity_function(x).png,7,7,6,7,6,7,6
3834-tan(x).png,11,7,6,7,6,7,6
3835-square(x).png,10,7,6,7,6,7,6
3836-tan(x).png,11,7,6,7,6,7,6
3837-sin(x).png,9,7,6,7,6,7,6
3838-identity_function(x).png,7,7,6,7,6,7,6
3839-absolute(x).png,13,7,6,7,6,7,6
3840-absolute(x).png,13,7,6,7,6,7,6
3841-tan(x).png,11,7,6,7,6,7,6
3842-tan(x).png,11,7,6,7,6,7,6
3843-sin(x).png,9,7,6,7,6,7,6
3844-square(x).png,10,7,6,7,6,7,6
3845-square(x).png,10,7,6,7,6,7,6
3846-identity_function(x).png,7,7,6,7,6,7,6
3847-tan(x).png,11,7,6,7,6,7,6
3848-identity_function(x).png,7,7,6,7,6,7,6
3849-absolute(x).png,13,7,6,7,6,7,6
3850-square(x).png,10,7,6,7,6,7,6
3851-identity_function(x).png,7,7,6,7,6,7,6
3852-tan(x).png,11,7,6,7,6,7,6
3853-absolute(x).png,13,7,6,7,6,7,6
3854-absolute(x).png,13,7,6,7,6,7,6
3855-tan(x).png,11,7,6,7,6,7,6
3856-exp(x).png,8,7,6,7,6,7,6
3857-sin(x).png,9,7,6,7,6,7,6
3858-identity_function(x).png,7,7,6,7,6,7,6
3859-exp(x).png,8,7,6,7,6,7,6
3860-exp(x).png,8,7,6,7,6,7,6
3861-sin(x).png,9,7,6,7,6,7,6
3862-tan(x).png,11,7,6,7,6,7,6
3863-square(x).png,10,7,6,7,6,7,6
3864-identity_function(x).png,7,7,6,7,6,7,6
3865-absolute(x).png,13,7,6,7,6,7,6
3866-absolute(x).png,13,7,6,7,6,7,6
3867-tan(x).png,11,7,6,7,6,7,6
3868-square(x).png,10,7,6,7,6,7,6
3869-absolute(x).png,13,7,6,7,6,7,6
3870-absolute(x).png,13,7,6,7,6,7,6
3871-absolute(x).png,13,7,6,7,6,7,6
3872-tan(x).png,11,7,6,7,6,7,6
3873-exp(x).png,8,7,6,7,6,7,6
3874-sin(x).png,9,7,6,7,6,7,6
3875-absolute(x).png,13,7,6,7,6,7,6
3876-absolute(x).png,13,7,6,7,6,7,6
3877-identity_function(x).png,7,7,6,7,6,7,6
3878-square(x).png,10,7,6,7,6,7,6
3879-square(x).png,10,7,6,7,6,7,6
3880-exp(x).png,8,7,6,7,6,7,6
3881-sin(x).png,9,7,6,7,6,7,6
3882-square(x).png,10,7,6,7,6,7,6
3883-identity_function(x).png,7,7,6,7,6,7,6
3884-sin(x).png,9,7,6,7,6,7,6
3885-tan(x).png,11,7,6,7,6,7,6
3886-exp(x).png,8,7,6,7,6,7,6
3887-exp(x).png,8,7,6,7,6,7,6
3888-exp(x).png,8,7,6,7,6,7,6
3889-tan(x).png,11,7,6,7,6,7,6
3890-sin(x).png,9,7,6,7,6,7,6
3891-identity_function(x).png,7,7,6,7,6,7,6
3892-square(x).png,10,7,6,7,6,7,6
3893-sin(x).png,9,7,6,7,6,7,6
3894-sin(x).png,9,7,6,7,6,7,6
3895-absolute(x).png,13,7,6,7,6,7,6
3896-absolute(x).png,13,7,6,7,6,7,6
3897-identity_function(x).png,7,7,6,7,6,7,6
3898-tan(x).png,11,7,6,7,6,7,6
3899-sin(x).png,9,7,6,7,6,7,6
3900-square(x).png,10,7,6,7,6,7,6
3901-identity_function(x).png,7,7,6,7,6,7,6
3902-tan(x).png,11,7,6,7,6,7,6
3903-sin(x).png,9,7,6,7,6,7,6
3904-absolute(x).png,13,7,6,7,6,7,6
3905-sin(x).png,9,7,6,7,6,7,6
3906-tan(x).png,11,7,6,7,6,7,6
3907-identity_function(x).png,7,7,6,7,6,7,6
3908-identity_function(x).png,7,7,6,7,6,7,6
3909-tan(x).png,11,7,6,7,6,7,6
3910-square(x).png,10,7,6,7,6,7,6
3911-tan(x).png,11,7,6,7,6,7,6
3912-exp(x).png,8,7,6,7,6,7,6
3913-exp(x).png,8,7,6,7,6,7,6
3914-sin(x).png,9,7,6,7,6,7,6
3915-absolute(x).png,13,7,6,7,6,7,6
3916-sin(x).png,9,7,6,7,6,7,6
3917-sin(x).png,9,7,6,7,6,7,6
3918-sin(x).png,9,7,6,7,6,7,6
3919-tan(x).png,11,7,6,7,6,7,6
3920-sin(x).png,9,7,6,7,6,7,6
3921-square(x).png,10,7,6,7,6,7,6
3922-identity_function(x).png,7,7,6,7,6,7,6
3923-exp(x).png,8,7,6,7,6,7,6
3924-square(x).png,10,7,6,7,6,7,6
3925-tan(x).png,11,7,6,7,6,7,6
3926-identity_function(x).png,7,7,6,7,6,7,6
3927-tan(x).png,11,7,6,7,6,7,6
3928-sin(x).png,9,7,6,7,6,7,6
3929-exp(x).png,8,7,6,7,6,7,6
3930-exp(x).png,8,7,6,7,6,7,6
3931-identity_function(x).png,7,7,6,7,6,7,6
3932-identity_function(x).png,7,7,6,7,6,7,6
3933-square(x).png,10,7,6,7,6,7,6
3934-tan(x).png,11,7,6,7,6,7,6
3935-tan(x).png,11,7,6,7,6,7,6
3936-absolute(x).png,13,7,6,7,6,7,6
3937-exp(x).png,8,7,6,7,6,7,6
3938-exp(x).png,8,7,6,7,6,7,6
3939-absolute(x).png,13,7,6,7,6,7,6
3940-tan(x).png,11,7,6,7,6,7,6
3941-identity_function(x).png,7,7,6,7,6,7,6
3942-exp(x).png,8,7,6,7,6,7,6
3943-identity_function(x).png,7,7,6,7,6,7,6
3944-sin(x).png,9,7,6,7,6,7,6
3945-square(x).png,10,7,6,7,6,7,6
3946-tan(x).png,11,7,6,7,6,7,6
3947-absolute(x).png,13,7,6,7,6,7,6
3948-identity_function(x).png,7,7,6,7,6,7,6
3949-square(x).png,10,7,6,7,6,7,6
3950-sin(x).png,9,7,6,7,6,7,6
3951-identity_function(x).png,7,7,6,7,6,7,6
3952-absolute(x).png,13,7,6,7,6,7,6
3953-identity_function(x).png,7,7,6,7,6,7,6
3954-tan(x).png,11,7,6,7,6,7,6
3955-identity_function(x).png,7,7,6,7,6,7,6
3956-identity_function(x).png,7,7,6,7,6,7,6
3957-square(x).png,10,7,6,7,6,7,6
3958-square(x).png,10,7,6,7,6,7,6
3959-exp(x).png,8,7,6,7,6,7,6
3960-sin(x).png,9,7,6,7,6,7,6
3961-absolute(x).png,13,7,6,7,6,7,6
3962-tan(x).png,11,7,6,7,6,7,6
3963-absolute(x).png,13,7,6,7,6,7,6
3964-tan(x).png,11,7,6,7,6,7,6
3965-square(x).png,10,7,6,7,6,7,6
3966-tan(x).png,11,7,6,7,6,7,6
3967-absolute(x).png,13,7,6,7,6,7,6
3968-absolute(x).png,13,7,6,7,6,7,6
3969-identity_function(x).png,7,7,6,7,6,7,6
3970-sin(x).png,9,7,6,7,6,7,6
3971-identity_function(x).png,7,7,6,7,6,7,6
3972-square(x).png,10,7,6,7,6,7,6
3973-tan(x).png,11,7,6,7,6,7,6
3974-identity_function(x).png,7,7,6,7,6,7,6
3975-sin(x).png,9,7,6,7,6,7,6
3976-exp(x).png,8,7,6,7,6,7,6
3977-identity_function(x).png,7,7,6,7,6,7,6
3978-exp(x).png,8,7,6,7,6,7,6
3979-absolute(x).png,13,7,6,7,6,7,6
3980-tan(x).png,11,7,6,7,6,7,6
3981-absolute(x).png,13,7,6,7,6,7,6
3982-square(x).png,10,7,6,7,6,7,6
3983-sin(x).png,9,7,6,7,6,7,6
3984-square(x).png,10,7,6,7,6,7,6
3985-absolute(x).png,13,7,6,7,6,7,6
3986-square(x).png,10,7,6,7,6,7,6
3987-square(x).png,10,7,6,7,6,7,6
3988-square(x).png,10,7,6,7,6,7,6
3989-sin(x).png,9,7,6,7,6,7,6
3990-tan(x).png,11,7,6,7,6,7,6
3991-absolute(x).png,13,7,6,7,6,7,6
3992-tan(x).png,11,7,6,7,6,7,6
3993-sin(x).png,9,7,6,7,6,7,6
3994-square(x).png,10,7,6,7,6,7,6
3995-exp(x).png,8,7,6,7,6,7,6
3996-identity_function(x).png,7,7,6,7,6,7,6
3997-identity_function(x).png,7,7,6,7,6,7,6
3998-identity_function(x).png,7,7,6,7,6,7,6
3999-identity_function(x).png,7,7,6,7,6,7,6
4000-identity_function(x).png,7,7,6,7,6,7,6
4001-exp(x).png,8,7,6,7,6,7,6
4002-sin(x).png,9,7,6,7,6,7,6
4003-identity_function(x).png,7,7,6,7,6,7,6
4004-absolute(x).png,13,7,6,7,6,7,6
4005-identity_function(x).png,7,7,6,7,6,7,6
4006-sin(x).png,9,7,6,7,6,7,6
4007-tan(x).png,11,7,6,7,6,7,6
4008-absolute(x).png,13,7,6,7,6,7,6
4009-square(x).png,10,7,6,7,6,7,6
4010-square(x).png,10,7,6,7,6,7,6
4011-sin(x).png,9,7,6,7,6,7,6
4012-square(x).png,10,7,6,7,6,7,6
4013-identity_function(x).png,7,7,6,7,6,7,6
4014-identity_function(x).png,7,7,6,7,6,7,6
4015-tan(x).png,11,7,6,7,6,7,6
4016-square(x).png,10,7,6,7,6,7,6
4017-identity_function(x).png,7,7,6,7,6,7,6
4018-exp(x).png,8,7,6,7,6,7,6
4019-absolute(x).png,13,7,6,7,6,7,6
4020-sin(x).png,9,7,6,7,6,7,6
4021-square(x).png,10,7,6,7,6,7,6
4022-sin(x).png,9,7,6,7,6,7,6
4023-absolute(x).png,13,7,6,7,6,7,6
4024-sin(x).png,9,7,6,7,6,7,6
4025-tan(x).png,11,7,6,7,6,7,6
4026-tan(x).png,11,7,6,7,6,7,6
4027-sin(x).png,9,7,6,7,6,7,6
4028-absolute(x).png,13,7,6,7,6,7,6
4029-identity_function(x).png,7,7,6,7,6,7,6
4030-identity_function(x).png,7,7,6,7,6,7,6
4031-exp(x).png,8,7,6,7,6,7,6
4032-exp(x).png,8,7,6,7,6,7,6
4033-tan(x).png,11,7,6,7,6,7,6
4034-absolute(x).png,13,7,6,7,6,7,6
4035-tan(x).png,11,7,6,7,6,7,6
4036-tan(x).png,11,7,6,7,6,7,6
4037-absolute(x).png,13,7,6,7,6,7,6
4038-square(x).png,10,7,6,7,6,7,6
4039-square(x).png,10,7,6,7,6,7,6
4040-tan(x).png,11,7,6,7,6,7,6
4041-identity_function(x).png,7,7,6,7,6,7,6
4042-square(x).png,10,7,6,7,6,7,6
4043-tan(x).png,11,7,6,7,6,7,6
4044-tan(x).png,11,7,6,7,6,7,6
4045-sin(x).png,9,7,6,7,6,7,6
4046-sin(x).png,9,7,6,7,6,7,6
4047-sin(x).png,9,7,6,7,6,7,6
4048-sin(x).png,9,7,6,7,6,7,6
4049-absolute(x).png,13,7,6,7,6,7,6
4050-exp(x).png,8,7,6,7,6,7,6
4051-tan(x).png,11,7,6,7,6,7,6
4052-tan(x).png,11,7,6,7,6,7,6
4053-square(x).png,10,7,6,7,6,7,6
4054-absolute(x).png,13,7,6,7,6,7,6
4055-sin(x).png,9,7,6,7,6,7,6
4056-absolute(x).png,13,7,6,7,6,7,6
4057-exp(x).png,8,7,6,7,6,7,6
4058-square(x).png,10,7,6,7,6,7,6
4059-identity_function(x).png,7,7,6,7,6,7,6
4060-identity_function(x).png,7,7,6,7,6,7,6
4061-absolute(x).png,13,7,6,7,6,7,6
4062-absolute(x).png,13,7,6,7,6,7,6
4063-square(x).png,10,7,6,7,6,7,6
4064-sin(x).png,9,7,6,7,6,7,6
4065-sin(x).png,9,7,6,7,6,7,6
4066-exp(x).png,8,7,6,7,6,7,6
4067-identity_function(x).png,7,7,6,7,6,7,6
4068-identity_function(x).png,7,7,6,7,6,7,6
4069-tan(x).png,11,7,6,7,6,7,6
4070-exp(x).png,8,7,6,7,6,7,6
4071-exp(x).png,8,7,6,7,6,7,6
4072-tan(x).png,11,7,6,7,6,7,6
4073-sin(x).png,9,7,6,7,6,7,6
4074-absolute(x).png,13,7,6,7,6,7,6
4075-tan(x).png,11,7,6,7,6,7,6
4076-square(x).png,10,7,6,7,6,7,6
4077-tan(x).png,11,7,6,7,6,7,6
4078-square(x).png,10,7,6,7,6,7,6
4079-absolute(x).png,13,7,6,7,6,7,6
4080-square(x).png,10,7,6,7,6,7,6
4081-identity_function(x).png,7,7,6,7,6,7,6
4082-absolute(x).png,13,7,6,7,6,7,6
4083-identity_function(x).png,7,7,6,7,6,7,6
4084-square(x).png,10,7,6,7,6,7,6
4085-absolute(x).png,13,7,6,7,6,7,6
4086-identity_function(x).png,7,7,6,7,6,7,6
4087-exp(x).png,8,7,6,7,6,7,6
4088-tan(x).png,11,7,6,7,6,7,6
4089-tan(x).png,11,7,6,7,6,7,6
4090-identity_function(x).png,7,7,6,7,6,7,6
4091-exp(x).png,8,7,6,7,6,7,6
4092-tan(x).png,11,7,6,7,6,7,6
4093-absolute(x).png,13,7,6,7,6,7,6
4094-tan(x).png,11,7,6,7,6,7,6
4095-exp(x).png,8,7,6,7,6,7,6
4096-square(x).png,10,7,6,7,6,7,6
4097-sin(x).png,9,7,6,7,6,7,6
4098-absolute(x).png,13,7,6,7,6,7,6
4099-exp(x).png,8,7,6,7,6,7,6
4100-exp(x).png,8,7,6,7,6,7,6
4101-sin(x).png,9,7,6,7,6,7,6
4102-identity_function(x).png,7,7,6,7,6,7,6
4103-sin(x).png,9,7,6,7,6,7,6
4104-tan(x).png,11,7,6,7,6,7,6
4105-exp(x).png,8,7,6,7,6,7,6
4106-tan(x).png,11,7,6,7,6,7,6
4107-sin(x).png,9,7,6,7,6,7,6
4108-tan(x).png,11,7,6,7,6,7,6
4109-exp(x).png,8,7,6,7,6,7,6
4110-tan(x).png,11,7,6,7,6,7,6
4111-square(x).png,10,7,6,7,6,7,6
4112-tan(x).png,11,7,6,7,6,7,6
4113-sin(x).png,9,7,6,7,6,7,6
4114-absolute(x).png,13,7,6,7,6,7,6
4115-identity_function(x).png,7,7,6,7,6,7,6
4116-sin(x).png,9,7,6,7,6,7,6
4117-identity_function(x).png,7,7,6,7,6,7,6
4118-identity_function(x).png,7,7,6,7,6,7,6
4119-absolute(x).png,13,7,6,7,6,7,6
4120-absolute(x).png,13,7,6,7,6,7,6
4121-sin(x).png,9,7,6,7,6,7,6
4122-square(x).png,10,7,6,7,6,7,6
4123-absolute(x).png,13,7,6,7,6,7,6
4124-sin(x).png,9,7,6,7,6,7,6
4125-absolute(x).png,13,7,6,7,6,7,6
4126-tan(x).png,11,7,6,7,6,7,6
4127-tan(x).png,11,7,6,7,6,7,6
4128-identity_function(x).png,7,7,6,7,6,7,6
4129-tan(x).png,11,7,6,7,6,7,6
4130-sin(x).png,9,7,6,7,6,7,6
4131-absolute(x).png,13,7,6,7,6,7,6
4132-absolute(x).png,13,7,6,7,6,7,6
4133-absolute(x).png,13,7,6,7,6,7,6
4134-exp(x).png,8,7,6,7,6,7,6
4135-exp(x).png,8,7,6,7,6,7,6
4136-sin(x).png,9,7,6,7,6,7,6
4137-sin(x).png,9,7,6,7,6,7,6
4138-sin(x).png,9,7,6,7,6,7,6
4139-exp(x).png,8,7,6,7,6,7,6
4140-identity_function(x).png,7,7,6,7,6,7,6
4141-exp(x).png,8,7,6,7,6,7,6
4142-identity_function(x).png,7,7,6,7,6,7,6
4143-absolute(x).png,13,7,6,7,6,7,6
4144-sin(x).png,9,7,6,7,6,7,6
4145-exp(x).png,8,7,6,7,6,7,6
4146-exp(x).png,8,7,6,7,6,7,6
4147-identity_function(x).png,7,7,6,7,6,7,6
4148-exp(x).png,8,7,6,7,6,7,6
4149-tan(x).png,11,7,6,7,6,7,6
4150-absolute(x).png,13,7,6,7,6,7,6
4151-square(x).png,10,7,6,7,6,7,6
4152-identity_function(x).png,7,7,6,7,6,7,6
4153-square(x).png,10,7,6,7,6,7,6
4154-tan(x).png,11,7,6,7,6,7,6
4155-exp(x).png,8,7,6,7,6,7,6
4156-exp(x).png,8,7,6,7,6,7,6
4157-sin(x).png,9,7,6,7,6,7,6
4158-sin(x).png,9,7,6,7,6,7,6
4159-sin(x).png,9,7,6,7,6,7,6
4160-absolute(x).png,13,7,6,7,6,7,6
4161-absolute(x).png,13,7,6,7,6,7,6
4162-exp(x).png,8,7,6,7,6,7,6
4163-square(x).png,10,7,6,7,6,7,6
4164-identity_function(x).png,7,7,6,7,6,7,6
4165-absolute(x).png,13,7,6,7,6,7,6
4166-square(x).png,10,7,6,7,6,7,6
4167-exp(x).png,8,7,6,7,6,7,6
4168-sin(x).png,9,7,6,7,6,7,6
4169-exp(x).png,8,7,6,7,6,7,6
4170-absolute(x).png,13,7,6,7,6,7,6
4171-identity_function(x).png,7,7,6,7,6,7,6
4172-square(x).png,10,7,6,7,6,7,6
4173-square(x).png,10,7,6,7,6,7,6
4174-identity_function(x).png,7,7,6,7,6,7,6
4175-square(x).png,10,7,6,7,6,7,6
4176-sin(x).png,9,7,6,7,6,7,6
4177-sin(x).png,9,7,6,7,6,7,6
4178-exp(x).png,8,7,6,7,6,7,6
4179-square(x).png,10,7,6,7,6,7,6
4180-sin(x).png,9,7,6,7,6,7,6
4181-tan(x).png,11,7,6,7,6,7,6
4182-square(x).png,10,7,6,7,6,7,6
4183-square(x).png,10,7,6,7,6,7,6
4184-tan(x).png,11,7,6,7,6,7,6
4185-sin(x).png,9,7,6,7,6,7,6
4186-exp(x).png,8,7,6,7,6,7,6
4187-square(x).png,10,7,6,7,6,7,6
4188-exp(x).png,8,7,6,7,6,7,6
4189-tan(x).png,11,7,6,7,6,7,6
4190-square(x).png,10,7,6,7,6,7,6
4191-square(x).png,10,7,6,7,6,7,6
4192-sin(x).png,9,7,6,7,6,7,6
4193-tan(x).png,11,7,6,7,6,7,6
4194-identity_function(x).png,7,7,6,7,6,7,6
4195-identity_function(x).png,7,7,6,7,6,7,6
4196-identity_function(x).png,7,7,6,7,6,7,6
4197-absolute(x).png,13,7,6,7,6,7,6
4198-absolute(x).png,13,7,6,7,6,7,6
4199-square(x).png,10,7,6,7,6,7,6
4200-absolute(x).png,13,7,6,7,6,7,6
4201-absolute(x).png,13,7,6,7,6,7,6
4202-absolute(x).png,13,7,6,7,6,7,6
4203-sin(x).png,9,7,6,7,6,7,6
4204-identity_function(x).png,7,7,6,7,6,7,6
4205-absolute(x).png,13,7,6,7,6,7,6
4206-square(x).png,10,7,6,7,6,7,6
4207-square(x).png,10,7,6,7,6,7,6
4208-sin(x).png,9,7,6,7,6,7,6
4209-sin(x).png,9,7,6,7,6,7,6
4210-exp(x).png,8,7,6,7,6,7,6
4211-sin(x).png,9,7,6,7,6,7,6
4212-tan(x).png,11,7,6,7,6,7,6
4213-absolute(x).png,13,7,6,7,6,7,6
4214-sin(x).png,9,7,6,7,6,7,6
4215-sin(x).png,9,7,6,7,6,7,6
4216-sin(x).png,9,7,6,7,6,7,6
4217-square(x).png,10,7,6,7,6,7,6
4218-identity_function(x).png,7,7,6,7,6,7,6
4219-sin(x).png,9,7,6,7,6,7,6
4220-tan(x).png,11,7,6,7,6,7,6
4221-exp(x).png,8,7,6,7,6,7,6
4222-absolute(x).png,13,7,6,7,6,7,6
4223-sin(x).png,9,7,6,7,6,7,6
4224-absolute(x).png,13,7,6,7,6,7,6
4225-identity_function(x).png,7,7,6,7,6,7,6
4226-tan(x).png,11,7,6,7,6,7,6
4227-absolute(x).png,13,7,6,7,6,7,6
4228-exp(x).png,8,7,6,7,6,7,6
4229-exp(x).png,8,7,6,7,6,7,6
4230-absolute(x).png,13,7,6,7,6,7,6
4231-square(x).png,10,7,6,7,6,7,6
4232-exp(x).png,8,7,6,7,6,7,6
4233-exp(x).png,8,7,6,7,6,7,6
4234-tan(x).png,11,7,6,7,6,7,6
4235-identity_function(x).png,7,7,6,7,6,7,6
4236-exp(x).png,8,7,6,7,6,7,6
4237-exp(x).png,8,7,6,7,6,7,6
4238-identity_function(x).png,7,7,6,7,6,7,6
4239-square(x).png,10,7,6,7,6,7,6
4240-exp(x).png,8,7,6,7,6,7,6
4241-square(x).png,10,7,6,7,6,7,6
4242-sin(x).png,9,7,6,7,6,7,6
4243-exp(x).png,8,7,6,7,6,7,6
4244-sin(x).png,9,7,6,7,6,7,6
4245-sin(x).png,9,7,6,7,6,7,6
